PS,SI1,G,0.18,0.22,820.0, 8/26/2022
PS,SI2,G,0.18,0.22,690.0, 8/26/2022
PS,SI3,G,0.18,0.22,600.0, 8/26/2022
PS,I1,G,0.18,0.22,510.0, 8/26/2022
PS,I2,G,0.18,0.22,400.0, 8/26/2022
PS,I3,G,0.18,0.22,320.0, 8/26/2022
PS,IF,H,0.18,0.22,1250.0, 8/26/2022
PS,VVS1,H,0.18,0.22,1250.0, 8/26/2022
PS,VVS2,H,0.18,0.22,1250.0, 8/26/2022
PS,VS1,H,0.18,0.22,1060.0, 8/26/2022
PS,VS2,H,0.18,0.22,1060.0, 8/26/2022
PS,SI1,H,0.18,0.22,820.0, 8/26/2022
PS,SI2,H,0.18,0.22,690.0, 8/26/2022
PS,SI3,H,0.18,0.22,600.0, 8/26/2022
PS,I1,H,0.18,0.22,510.0, 8/26/2022
PS,I2,H,0.18,0.22,400.0, 8/26/2022
PS,I3,H,0.18,0.22,320.0, 8/26/2022
PS,IF,I,0.18,0.22,1000.0, 8/26/2022
PS,VVS1,I,0.18,0.22,1000.0, 8/26/2022
PS,VVS2,I,0.18,0.22,1000.0, 8/26/2022
PS,VS1,I,0.18,0.22,850.0, 8/26/2022
PS,VS2,I,0.18,0.22,850.0, 8/26/2022
PS,SI1,I,0.18,0.22,700.0, 8/26/2022
PS,SI2,I,0.18,0.22,600.0, 8/26/2022
PS,SI3,I,0.18,0.22,520.0, 8/26/2022
PS,I1,I,0.18,0.22,450.0, 8/26/2022
PS,I2,I,0.18,0.22,350.0, 8/26/2022
PS,I3,I,0.18,0.22,270.0, 8/26/2022
PS,IF,J,0.18,0.22,1000.0, 8/26/2022
PS,VVS1,J,0.18,0.22,1000.0, 8/26/2022
PS,VVS2,J,0.18,0.22,1000.0, 8/26/2022
PS,VS1,J,0.18,0.22,850.0, 8/26/2022
PS,VS2,J,0.18,0.22,850.0, 8/26/2022
PS,SI1,J,0.18,0.22,700.0, 8/26/2022
PS,SI2,J,0.18,0.22,600.0, 8/26/2022
PS,SI3,J,0.18,0.22,520.0, 8/26/2022
PS,I1,J,0.18,0.22,450.0, 8/26/2022
PS,I2,J,0.18,0.22,350.0, 8/26/2022
PS,I3,J,0.18,0.22,270.0, 8/26/2022
PS,IF,K,0.18,0.22,770.0, 8/26/2022
PS,VVS1,K,0.18,0.22,770.0, 8/26/2022
PS,VVS2,K,0.18,0.22,770.0, 8/26/2022
PS,VS1,K,0.18,0.22,650.0, 8/26/2022
PS,VS2,K,0.18,0.22,650.0, 8/26/2022
PS,SI1,K,0.18,0.22,540.0, 8/26/2022
PS,SI2,K,0.18,0.22,470.0, 8/26/2022
PS,SI3,K,0.18,0.22,410.0, 8/26/2022
PS,I1,K,0.18,0.22,350.0, 8/26/2022
PS,I2,K,0.18,0.22,270.0, 8/26/2022
PS,I3,K,0.18,0.22,210.0, 8/26/2022
PS,IF,L,0.18,0.22,770.0, 8/26/2022
PS,VVS1,L,0.18,0.22,770.0, 8/26/2022
PS,VVS2,L,0.18,0.22,770.0, 8/26/2022
PS,VS1,L,0.18,0.22,650.0, 8/26/2022
PS,VS2,L,0.18,0.22,650.0, 8/26/2022
PS,SI1,L,0.18,0.22,540.0, 8/26/2022
PS,SI2,L,0.18,0.22,470.0, 8/26/2022
PS,SI3,L,0.18,0.22,410.0, 8/26/2022
PS,I1,L,0.18,0.22,350.0, 8/26/2022
PS,I2,L,0.18,0.22,270.0, 8/26/2022
PS,I3,L,0.18,0.22,210.0, 8/26/2022
PS,IF,M,0.18,0.22,600.0, 8/26/2022
PS,VVS1,M,0.18,0.22,600.0, 8/26/2022
PS,VVS2,M,0.18,0.22,600.0, 8/26/2022
PS,VS1,M,0.18,0.22,510.0, 8/26/2022
PS,VS2,M,0.18,0.22,510.0, 8/26/2022
PS,SI1,M,0.18,0.22,430.0, 8/26/2022
PS,SI2,M,0.18,0.22,370.0, 8/26/2022
PS,SI3,M,0.18,0.22,320.0, 8/26/2022
PS,I1,M,0.18,0.22,260.0, 8/26/2022
PS,I2,M,0.18,0.22,200.0, 8/26/2022
PS,I3,M,0.18,0.22,150.0, 8/26/2022
PS,IF,N,0.18,0.22,600.0, 8/26/2022
PS,VVS1,N,0.18,0.22,600.0, 8/26/2022
PS,VVS2,N,0.18,0.22,600.0, 8/26/2022
PS,VS1,N,0.18,0.22,510.0, 8/26/2022
PS,VS2,N,0.18,0.22,510.0, 8/26/2022
PS,SI1,N,0.18,0.22,430.0, 8/26/2022
PS,SI2,N,0.18,0.22,370.0, 8/26/2022
PS,SI3,N,0.18,0.22,320.0, 8/26/2022
PS,I1,N,0.18,0.22,260.0, 8/26/2022
PS,I2,N,0.18,0.22,200.0, 8/26/2022
PS,I3,N,0.18,0.22,150.0, 8/26/2022
PS,IF,D,0.23,0.29,1660.0, 8/26/2022
PS,VVS1,D,0.23,0.29,1660.0, 8/26/2022
PS,VVS2,D,0.23,0.29,1660.0, 8/26/2022
PS,VS1,D,0.23,0.29,1440.0, 8/26/2022
PS,VS2,D,0.23,0.29,1440.0, 8/26/2022
PS,SI1,D,0.23,0.29,1060.0, 8/26/2022
PS,SI2,D,0.23,0.29,910.0, 8/26/2022
PS,SI3,D,0.23,0.29,770.0, 8/26/2022
PS,I1,D,0.23,0.29,640.0, 8/26/2022
PS,I2,D,0.23,0.29,510.0, 8/26/2022
PS,I3,D,0.23,0.29,400.0, 8/26/2022
PS,IF,E,0.23,0.29,1660.0, 8/26/2022
PS,VVS1,E,0.23,0.29,1660.0, 8/26/2022
PS,VVS2,E,0.23,0.29,1660.0, 8/26/2022
PS,VS1,E,0.23,0.29,1440.0, 8/26/2022
PS,VS2,E,0.23,0.29,1440.0, 8/26/2022
PS,SI1,E,0.23,0.29,1060.0, 8/26/2022
PS,SI2,E,0.23,0.29,910.0, 8/26/2022
PS,SI3,E,0.23,0.29,770.0, 8/26/2022
PS,I1,E,0.23,0.29,640.0, 8/26/2022
PS,I2,E,0.23,0.29,510.0, 8/26/2022
PS,I3,E,0.23,0.29,400.0, 8/26/2022
PS,IF,F,0.23,0.29,1660.0, 8/26/2022
PS,VVS1,F,0.23,0.29,1660.0, 8/26/2022
PS,VVS2,F,0.23,0.29,1660.0, 8/26/2022
PS,VS1,F,0.23,0.29,1440.0, 8/26/2022
PS,VS2,F,0.23,0.29,1440.0, 8/26/2022
PS,SI1,F,0.23,0.29,1060.0, 8/26/2022
PS,SI2,F,0.23,0.29,910.0, 8/26/2022
PS,SI3,F,0.23,0.29,770.0, 8/26/2022
PS,I1,F,0.23,0.29,640.0, 8/26/2022
PS,I2,F,0.23,0.29,510.0, 8/26/2022
PS,I3,F,0.23,0.29,400.0, 8/26/2022
PS,IF,G,0.23,0.29,1460.0, 8/26/2022
PS,VVS1,G,0.23,0.29,1460.0, 8/26/2022
PS,VVS2,G,0.23,0.29,1460.0, 8/26/2022
PS,VS1,G,0.23,0.29,1250.0, 8/26/2022
PS,VS2,G,0.23,0.29,1250.0, 8/26/2022
PS,SI1,G,0.23,0.29,930.0, 8/26/2022
PS,SI2,G,0.23,0.29,800.0, 8/26/2022
PS,SI3,G,0.23,0.29,680.0, 8/26/2022
PS,I1,G,0.23,0.29,560.0, 8/26/2022
PS,I2,G,0.23,0.29,450.0, 8/26/2022
PS,I3,G,0.23,0.29,350.0, 8/26/2022
PS,IF,H,0.23,0.29,1460.0, 8/26/2022
PS,VVS1,H,0.23,0.29,1460.0, 8/26/2022
PS,VVS2,H,0.23,0.29,1460.0, 8/26/2022
PS,VS1,H,0.23,0.29,1250.0, 8/26/2022
PS,VS2,H,0.23,0.29,1250.0, 8/26/2022
PS,SI1,H,0.23,0.29,930.0, 8/26/2022
PS,SI2,H,0.23,0.29,800.0, 8/26/2022
PS,SI3,H,0.23,0.29,680.0, 8/26/2022
PS,I1,H,0.23,0.29,560.0, 8/26/2022
PS,I2,H,0.23,0.29,450.0, 8/26/2022
PS,I3,H,0.23,0.29,350.0, 8/26/2022
PS,IF,I,0.23,0.29,1180.0, 8/26/2022
PS,VVS1,I,0.23,0.29,1180.0, 8/26/2022
PS,VVS2,I,0.23,0.29,1180.0, 8/26/2022
PS,VS1,I,0.23,0.29,990.0, 8/26/2022
PS,VS2,I,0.23,0.29,990.0, 8/26/2022
PS,SI1,I,0.23,0.29,780.0, 8/26/2022
PS,SI2,I,0.23,0.29,680.0, 8/26/2022
PS,SI3,I,0.23,0.29,590.0, 8/26/2022
PS,I1,I,0.23,0.29,490.0, 8/26/2022
PS,I2,I,0.23,0.29,390.0, 8/26/2022
PS,I3,I,0.23,0.29,300.0, 8/26/2022
PS,IF,J,0.23,0.29,1180.0, 8/26/2022
PS,VVS1,J,0.23,0.29,1180.0, 8/26/2022
PS,VVS2,J,0.23,0.29,1180.0, 8/26/2022
PS,VS1,J,0.23,0.29,990.0, 8/26/2022
PS,VS2,J,0.23,0.29,990.0, 8/26/2022
PS,SI1,J,0.23,0.29,780.0, 8/26/2022
PS,SI2,J,0.23,0.29,680.0, 8/26/2022
PS,SI3,J,0.23,0.29,590.0, 8/26/2022
PS,I1,J,0.23,0.29,490.0, 8/26/2022
PS,I2,J,0.23,0.29,390.0, 8/26/2022
PS,I3,J,0.23,0.29,300.0, 8/26/2022
PS,IF,K,0.23,0.29,940.0, 8/26/2022
PS,VVS1,K,0.23,0.29,940.0, 8/26/2022
PS,VVS2,K,0.23,0.29,940.0, 8/26/2022
PS,VS1,K,0.23,0.29,810.0, 8/26/2022
PS,VS2,K,0.23,0.29,810.0, 8/26/2022
PS,SI1,K,0.23,0.29,660.0, 8/26/2022
PS,SI2,K,0.23,0.29,580.0, 8/26/2022
PS,SI3,K,0.23,0.29,510.0, 8/26/2022
PS,I1,K,0.23,0.29,390.0, 8/26/2022
PS,I2,K,0.23,0.29,310.0, 8/26/2022
PS,I3,K,0.23,0.29,230.0, 8/26/2022
PS,IF,L,0.23,0.29,940.0, 8/26/2022
PS,VVS1,L,0.23,0.29,940.0, 8/26/2022
PS,VVS2,L,0.23,0.29,940.0, 8/26/2022
PS,VS1,L,0.23,0.29,810.0, 8/26/2022
PS,VS2,L,0.23,0.29,810.0, 8/26/2022
PS,SI1,L,0.23,0.29,660.0, 8/26/2022
PS,SI2,L,0.23,0.29,580.0, 8/26/2022
PS,SI3,L,0.23,0.29,510.0, 8/26/2022
PS,I1,L,0.23,0.29,390.0, 8/26/2022
PS,I2,L,0.23,0.29,310.0, 8/26/2022
PS,I3,L,0.23,0.29,230.0, 8/26/2022
PS,IF,M,0.23,0.29,780.0, 8/26/2022
PS,VVS1,M,0.23,0.29,780.0, 8/26/2022
PS,VVS2,M,0.23,0.29,780.0, 8/26/2022
PS,VS1,M,0.23,0.29,660.0, 8/26/2022
PS,VS2,M,0.23,0.29,660.0, 8/26/2022
PS,SI1,M,0.23,0.29,550.0, 8/26/2022
PS,SI2,M,0.23,0.29,480.0, 8/26/2022
PS,SI3,M,0.23,0.29,420.0, 8/26/2022
PS,I1,M,0.23,0.29,310.0, 8/26/2022
PS,I2,M,0.23,0.29,240.0, 8/26/2022
PS,I3,M,0.23,0.29,170.0, 8/26/2022
PS,IF,N,0.23,0.29,780.0, 8/26/2022
PS,VVS1,N,0.23,0.29,780.0, 8/26/2022
PS,VVS2,N,0.23,0.29,780.0, 8/26/2022
PS,VS1,N,0.23,0.29,660.0, 8/26/2022
PS,VS2,N,0.23,0.29,660.0, 8/26/2022
PS,SI1,N,0.23,0.29,550.0, 8/26/2022
PS,SI2,N,0.23,0.29,480.0, 8/26/2022
PS,SI3,N,0.23,0.29,420.0, 8/26/2022
PS,I1,N,0.23,0.29,310.0, 8/26/2022
PS,I2,N,0.23,0.29,240.0, 8/26/2022
PS,I3,N,0.23,0.29,170.0, 8/26/2022
PS,IF,D,0.30,0.39,3000, 8/26/2022
PS,VVS1,D,0.30,0.39,2600, 8/26/2022
PS,VVS2,D,0.30,0.39,2400, 8/26/2022
PS,VS1,D,0.30,0.39,2200, 8/26/2022
PS,VS2,D,0.30,0.39,2000, 8/26/2022
PS,SI1,D,0.30,0.39,1700, 8/26/2022
PS,SI2,D,0.30,0.39,1500, 8/26/2022
PS,SI3,D,0.30,0.39,1300, 8/26/2022
PS,I1,D,0.30,0.39,1000, 8/26/2022
PS,I2,D,0.30,0.39,800, 8/26/2022
PS,I3,D,0.30,0.39,600, 8/26/2022
PS,IF,E,0.30,0.39,2600, 8/26/2022
PS,VVS1,E,0.30,0.39,2400, 8/26/2022
PS,VVS2,E,0.30,0.39,2200, 8/26/2022
PS,VS1,E,0.30,0.39,2100, 8/26/2022
PS,VS2,E,0.30,0.39,1900, 8/26/2022
PS,SI1,E,0.30,0.39,1600, 8/26/2022
PS,SI2,E,0.30,0.39,1400, 8/26/2022
PS,SI3,E,0.30,0.39,1200, 8/26/2022
PS,I1,E,0.30,0.39,900, 8/26/2022
PS,I2,E,0.30,0.39,800, 8/26/2022
PS,I3,E,0.30,0.39,500, 8/26/2022
PS,IF,F,0.30,0.39,2400, 8/26/2022
PS,VVS1,F,0.30,0.39,2200, 8/26/2022
PS,VVS2,F,0.30,0.39,2100, 8/26/2022
PS,VS1,F,0.30,0.39,2000, 8/26/2022
PS,VS2,F,0.30,0.39,1800, 8/26/2022
PS,SI1,F,0.30,0.39,1500, 8/26/2022
PS,SI2,F,0.30,0.39,1300, 8/26/2022
PS,SI3,F,0.30,0.39,1100, 8/26/2022
PS,I1,F,0.30,0.39,800, 8/26/2022
PS,I2,F,0.30,0.39,700, 8/26/2022
PS,I3,F,0.30,0.39,500, 8/26/2022
PS,IF,G,0.30,0.39,2200, 8/26/2022
PS,VVS1,G,0.30,0.39,2100, 8/26/2022
PS,VVS2,G,0.30,0.39,2000, 8/26/2022
PS,VS1,G,0.30,0.39,1900, 8/26/2022
PS,VS2,G,0.30,0.39,1700, 8/26/2022
PS,SI1,G,0.30,0.39,1400, 8/26/2022
PS,SI2,G,0.30,0.39,1200, 8/26/2022
PS,SI3,G,0.30,0.39,1000, 8/26/2022
PS,I1,G,0.30,0.39,800, 8/26/2022
PS,I2,G,0.30,0.39,700, 8/26/2022
PS,I3,G,0.30,0.39,400, 8/26/2022
PS,IF,H,0.30,0.39,2000, 8/26/2022
PS,VVS1,H,0.30,0.39,1900, 8/26/2022
PS,VVS2,H,0.30,0.39,1800, 8/26/2022
PS,VS1,H,0.30,0.39,1700, 8/26/2022
PS,VS2,H,0.30,0.39,1500, 8/26/2022
PS,SI1,H,0.30,0.39,1300, 8/26/2022
PS,SI2,H,0.30,0.39,1100, 8/26/2022
PS,SI3,H,0.30,0.39,900, 8/26/2022
PS,I1,H,0.30,0.39,700, 8/26/2022
PS,I2,H,0.30,0.39,600, 8/26/2022
PS,I3,H,0.30,0.39,400, 8/26/2022
PS,IF,I,0.30,0.39,1700, 8/26/2022
PS,VVS1,I,0.30,0.39,1600, 8/26/2022
PS,VVS2,I,0.30,0.39,1500, 8/26/2022
PS,VS1,I,0.30,0.39,1400, 8/26/2022
PS,VS2,I,0.30,0.39,1200, 8/26/2022
PS,SI1,I,0.30,0.39,1100, 8/26/2022
PS,SI2,I,0.30,0.39,1000, 8/26/2022
PS,SI3,I,0.30,0.39,800, 8/26/2022
PS,I1,I,0.30,0.39,700, 8/26/2022
PS,I2,I,0.30,0.39,600, 8/26/2022
PS,I3,I,0.30,0.39,400, 8/26/2022
PS,IF,J,0.30,0.39,1400, 8/26/2022
PS,VVS1,J,0.30,0.39,1300, 8/26/2022
PS,VVS2,J,0.30,0.39,1200, 8/26/2022
PS,VS1,J,0.30,0.39,1100, 8/26/2022
PS,VS2,J,0.30,0.39,1000, 8/26/2022
PS,SI1,J,0.30,0.39,900, 8/26/2022
PS,SI2,J,0.30,0.39,800, 8/26/2022
PS,SI3,J,0.30,0.39,700, 8/26/2022
PS,I1,J,0.30,0.39,600, 8/26/2022
PS,I2,J,0.30,0.39,500, 8/26/2022
PS,I3,J,0.30,0.39,300, 8/26/2022
PS,IF,K,0.30,0.39,1200, 8/26/2022
PS,VVS1,K,0.30,0.39,1100, 8/26/2022
PS,VVS2,K,0.30,0.39,1000, 8/26/2022
PS,VS1,K,0.30,0.39,900, 8/26/2022
PS,VS2,K,0.30,0.39,900, 8/26/2022
PS,SI1,K,0.30,0.39,800, 8/26/2022
PS,SI2,K,0.30,0.39,700, 8/26/2022
PS,SI3,K,0.30,0.39,700, 8/26/2022
PS,I1,K,0.30,0.39,600, 8/26/2022
PS,I2,K,0.30,0.39,500, 8/26/2022
PS,I3,K,0.30,0.39,300, 8/26/2022
PS,IF,L,0.30,0.39,1000, 8/26/2022
PS,VVS1,L,0.30,0.39,900, 8/26/2022
PS,VVS2,L,0.30,0.39,900, 8/26/2022
PS,VS1,L,0.30,0.39,800, 8/26/2022
PS,VS2,L,0.30,0.39,800, 8/26/2022
PS,SI1,L,0.30,0.39,800, 8/26/2022
PS,SI2,L,0.30,0.39,700, 8/26/2022
PS,SI3,L,0.30,0.39,600, 8/26/2022
PS,I1,L,0.30,0.39,500, 8/26/2022
PS,I2,L,0.30,0.39,400, 8/26/2022
PS,I3,L,0.30,0.39,200, 8/26/2022
PS,IF,M,0.30,0.39,900, 8/26/2022
PS,VVS1,M,0.30,0.39,900, 8/26/2022
PS,VVS2,M,0.30,0.39,900, 8/26/2022
PS,VS1,M,0.30,0.39,800, 8/26/2022
PS,VS2,M,0.30,0.39,800, 8/26/2022
PS,SI1,M,0.30,0.39,700, 8/26/2022
PS,SI2,M,0.30,0.39,600, 8/26/2022
PS,SI3,M,0.30,0.39,500, 8/26/2022
PS,I1,M,0.30,0.39,400, 8/26/2022
PS,I2,M,0.30,0.39,300, 8/26/2022
PS,I3,M,0.30,0.39,200, 8/26/2022
PS,IF,D,0.40,0.49,3400, 8/26/2022
PS,VVS1,D,0.40,0.49,3100, 8/26/2022
PS,VVS2,D,0.40,0.49,2900, 8/26/2022
PS,VS1,D,0.40,0.49,2700, 8/26/2022
PS,VS2,D,0.40,0.49,2400, 8/26/2022
PS,SI1,D,0.40,0.49,2100, 8/26/2022
PS,SI2,D,0.40,0.49,1700, 8/26/2022
PS,SI3,D,0.40,0.49,1500, 8/26/2022
PS,I1,D,0.40,0.49,1200, 8/26/2022
PS,I2,D,0.40,0.49,900, 8/26/2022
PS,I3,D,0.40,0.49,700, 8/26/2022
PS,IF,E,0.40,0.49,3200, 8/26/2022
PS,VVS1,E,0.40,0.49,2900, 8/26/2022
PS,VVS2,E,0.40,0.49,2700, 8/26/2022
PS,VS1,E,0.40,0.49,2500, 8/26/2022
PS,VS2,E,0.40,0.49,2300, 8/26/2022
PS,SI1,E,0.40,0.49,2000, 8/26/2022
PS,SI2,E,0.40,0.49,1600, 8/26/2022
PS,SI3,E,0.40,0.49,1400, 8/26/2022
PS,I1,E,0.40,0.49,1100, 8/26/2022
PS,I2,E,0.40,0.49,900, 8/26/2022
PS,I3,E,0.40,0.49,600, 8/26/2022
PS,IF,F,0.40,0.49,3000, 8/26/2022
PS,VVS1,F,0.40,0.49,2800, 8/26/2022
PS,VVS2,F,0.40,0.49,2600, 8/26/2022
PS,VS1,F,0.40,0.49,2400, 8/26/2022
PS,VS2,F,0.40,0.49,2200, 8/26/2022
PS,SI1,F,0.40,0.49,1900, 8/26/2022
PS,SI2,F,0.40,0.49,1500, 8/26/2022
PS,SI3,F,0.40,0.49,1300, 8/26/2022
PS,I1,F,0.40,0.49,1000, 8/26/2022
PS,I2,F,0.40,0.49,800, 8/26/2022
PS,I3,F,0.40,0.49,500, 8/26/2022
PS,IF,G,0.40,0.49,2800, 8/26/2022
PS,VVS1,G,0.40,0.49,2600, 8/26/2022
PS,VVS2,G,0.40,0.49,2400, 8/26/2022
PS,VS1,G,0.40,0.49,2300, 8/26/2022
PS,VS2,G,0.40,0.49,2100, 8/26/2022
PS,SI1,G,0.40,0.49,1800, 8/26/2022
PS,SI2,G,0.40,0.49,1400, 8/26/2022
PS,SI3,G,0.40,0.49,1200, 8/26/2022
PS,I1,G,0.40,0.49,1000, 8/26/2022
PS,I2,G,0.40,0.49,800, 8/26/2022
PS,I3,G,0.40,0.49,500, 8/26/2022
PS,IF,H,0.40,0.49,2500, 8/26/2022
PS,VVS1,H,0.40,0.49,2400, 8/26/2022
PS,VVS2,H,0.40,0.49,2200, 8/26/2022
PS,VS1,H,0.40,0.49,2100, 8/26/2022
PS,VS2,H,0.40,0.49,1900, 8/26/2022
PS,SI1,H,0.40,0.49,1700, 8/26/2022
PS,SI2,H,0.40,0.49,1300, 8/26/2022
PS,SI3,H,0.40,0.49,1100, 8/26/2022
PS,I1,H,0.40,0.49,900, 8/26/2022
PS,I2,H,0.40,0.49,700, 8/26/2022
PS,I3,H,0.40,0.49,500, 8/26/2022
PS,IF,I,0.40,0.49,2200, 8/26/2022
PS,VVS1,I,0.40,0.49,2100, 8/26/2022
PS,VVS2,I,0.40,0.49,2000, 8/26/2022
PS,VS1,I,0.40,0.49,1900, 8/26/2022
PS,VS2,I,0.40,0.49,1700, 8/26/2022
PS,SI1,I,0.40,0.49,1500, 8/26/2022
PS,SI2,I,0.40,0.49,1200, 8/26/2022
PS,SI3,I,0.40,0.49,1000, 8/26/2022
PS,I1,I,0.40,0.49,800, 8/26/2022
PS,I2,I,0.40,0.49,700, 8/26/2022
PS,I3,I,0.40,0.49,400, 8/26/2022
PS,IF,J,0.40,0.49,1800, 8/26/2022
PS,VVS1,J,0.40,0.49,1700, 8/26/2022
PS,VVS2,J,0.40,0.49,1600, 8/26/2022
PS,VS1,J,0.40,0.49,1500, 8/26/2022
PS,VS2,J,0.40,0.49,1400, 8/26/2022
PS,SI1,J,0.40,0.49,1200, 8/26/2022
PS,SI2,J,0.40,0.49,1100, 8/26/2022
PS,SI3,J,0.40,0.49,900, 8/26/2022
PS,I1,J,0.40,0.49,700, 8/26/2022
PS,I2,J,0.40,0.49,600, 8/26/2022
PS,I3,J,0.40,0.49,400, 8/26/2022
PS,IF,K,0.40,0.49,1500, 8/26/2022
PS,VVS1,K,0.40,0.49,1400, 8/26/2022
PS,VVS2,K,0.40,0.49,1300, 8/26/2022
PS,VS1,K,0.40,0.49,1200, 8/26/2022
PS,VS2,K,0.40,0.49,1100, 8/26/2022
PS,SI1,K,0.40,0.49,1000, 8/26/2022
PS,SI2,K,0.40,0.49,900, 8/26/2022
PS,SI3,K,0.40,0.49,800, 8/26/2022
PS,I1,K,0.40,0.49,700, 8/26/2022
PS,I2,K,0.40,0.49,600, 8/26/2022
PS,I3,K,0.40,0.49,400, 8/26/2022
PS,IF,L,0.40,0.49,1300, 8/26/2022
PS,VVS1,L,0.40,0.49,1200, 8/26/2022
PS,VVS2,L,0.40,0.49,1100, 8/26/2022
PS,VS1,L,0.40,0.49,1000, 8/26/2022
PS,VS2,L,0.40,0.49,1000, 8/26/2022
PS,SI1,L,0.40,0.49,900, 8/26/2022
PS,SI2,L,0.40,0.49,800, 8/26/2022
PS,SI3,L,0.40,0.49,700, 8/26/2022
PS,I1,L,0.40,0.49,600, 8/26/2022
PS,I2,L,0.40,0.49,500, 8/26/2022
PS,I3,L,0.40,0.49,300, 8/26/2022
PS,IF,M,0.40,0.49,1200, 8/26/2022
PS,VVS1,M,0.40,0.49,1100, 8/26/2022
PS,VVS2,M,0.40,0.49,1000, 8/26/2022
PS,VS1,M,0.40,0.49,900, 8/26/2022
PS,VS2,M,0.40,0.49,900, 8/26/2022
PS,SI1,M,0.40,0.49,800, 8/26/2022
PS,SI2,M,0.40,0.49,700, 8/26/2022
PS,SI3,M,0.40,0.49,600, 8/26/2022
PS,I1,M,0.40,0.49,500, 8/26/2022
PS,I2,M,0.40,0.49,400, 8/26/2022
PS,I3,M,0.40,0.49,300, 8/26/2022
PS,IF,D,0.50,0.69,4300, 8/26/2022
PS,VVS1,D,0.50,0.69,3800, 8/26/2022
PS,VVS2,D,0.50,0.69,3600, 8/26/2022
PS,VS1,D,0.50,0.69,3400, 8/26/2022
PS,VS2,D,0.50,0.69,3200, 8/26/2022
PS,SI1,D,0.50,0.69,2700, 8/26/2022
PS,SI2,D,0.50,0.69,2300, 8/26/2022
PS,SI3,D,0.50,0.69,2000, 8/26/2022
PS,I1,D,0.50,0.69,1700, 8/26/2022
PS,I2,D,0.50,0.69,1300, 8/26/2022
PS,I3,D,0.50,0.69,900, 8/26/2022
PS,IF,E,0.50,0.69,3800, 8/26/2022
PS,VVS1,E,0.50,0.69,3600, 8/26/2022
PS,VVS2,E,0.50,0.69,3400, 8/26/2022
PS,VS1,E,0.50,0.69,3200, 8/26/2022
PS,VS2,E,0.50,0.69,3000, 8/26/2022
PS,SI1,E,0.50,0.69,2500, 8/26/2022
PS,SI2,E,0.50,0.69,2100, 8/26/2022
PS,SI3,E,0.50,0.69,1800, 8/26/2022
PS,I1,E,0.50,0.69,1600, 8/26/2022
PS,I2,E,0.50,0.69,1200, 8/26/2022
PS,I3,E,0.50,0.69,800, 8/26/2022
PS,IF,F,0.50,0.69,3600, 8/26/2022
PS,VVS1,F,0.50,0.69,3400, 8/26/2022
PS,VVS2,F,0.50,0.69,3200, 8/26/2022
PS,VS1,F,0.50,0.69,3100, 8/26/2022
PS,VS2,F,0.50,0.69,2900, 8/26/2022
PS,SI1,F,0.50,0.69,2400, 8/26/2022
PS,SI2,F,0.50,0.69,2000, 8/26/2022
PS,SI3,F,0.50,0.69,1700, 8/26/2022
PS,I1,F,0.50,0.69,1500, 8/26/2022
PS,I2,F,0.50,0.69,1100, 8/26/2022
PS,I3,F,0.50,0.69,700, 8/26/2022
